Order_id,Customer_id,Restaurant_id,Order_item,Order_time,Order_status,Total_amount
382,8584,342,Samosa,2024-08-14 07:21:41,Preparing,1083.56
383,2931,274,Rogan Josh,2022-04-06 07:21:41,Cancelled,177.35
384,6891,465,Biryani,2022-05-30 07:21:41,Cancelled,1182.25
385,7432,52,Pani Puri,2022-10-05 07:21:41,Delivered,411.19
386,9281,496,Butter Chicken,2025-02-23 07:21:41,Delivered,1178.09
387,8161,404,Paneer Tikka,2022-03-31 07:21:41,Delivered,160.59
388,1734,477,Pani Puri,2024-01-18 07:21:41,Delivered,781.62
389,3071,434,Rogan Josh,2022-05-15 07:21:41,Preparing,545.66
390,4742,458,Chole Bhature,2022-04-28 07:21:41,Delivered,1449.59
391,8276,295,Pani Puri,2024-09-20 07:21:41,Cancelled,1374.08
392,4130,137,Butter Chicken,2024-06-13 07:21:41,Delivered,702.75
393,1601,128,Chole Bhature,2023-10-07 07:21:41,Preparing,818.25
394,5793,379,Biryani,2022-10-09 07:21:41,Preparing,836.65
395,1951,453,Pani Puri,2024-05-25 07:21:41,Cancelled,478.31
396,3920,130,Samosa,2022-10-06 07:21:41,Delivered,239.25
397,6380,175,Biryani,2022-07-22 07:21:41,Delivered,360.24
398,9439,435,Pani Puri,2024-10-23 07:21:41,Preparing,1279.55
399,377,422,Chole Bhature,2023-02-22 07:21:41,Preparing,1055.37
400,2280,144,Rogan Josh,2022-03-23 07:21:41,Preparing,294.87
401,9482,59,Mutton Curry,2024-01-12 07:21:41,Cancelled,624.14
402,9971,157,Dosa,2023-01-12 07:21:41,Cancelled,983.24
403,3115,383,Pani Puri,2023-03-02 07:21:41,Cancelled,1397.83
404,4334,496,Pani Puri,2023-06-28 07:21:41,Cancelled,229.87
405,2301,85,Chole Bhature,2025-01-26 07:21:41,Preparing,512.94
406,337,252,Mutton Curry,2023-05-06 07:21:41,Delivered,949.12
407,4521,136,Mutton Curry,2024-04-14 07:21:41,Preparing,479.84
408,3433,93,Chole Bhature,2023-11-20 07:21:41,Preparing,713.34
409,1731,404,Chole Bhature,2024-12-01 07:21:41,Preparing,339.81
410,2770,328,Biryani,2023-08-16 07:21:41,Cancelled,1406.04
411,7956,225,Rogan Josh,2024-09-23 07:21:41,Preparing,1499.38
412,9079,234,Rogan Josh,2023-03-07 07:21:41,Cancelled,159.64
413,9897,152,Dosa,2024-11-24 07:21:41,Preparing,702.99
414,3528,466,Mutton Curry,2025-01-25 07:21:41,Cancelled,248.71
415,3392,462,Dosa,2025-02-12 07:21:41,Delivered,521.82
416,7609,214,Dosa,2024-05-12 07:21:41,Cancelled,1471.67
417,3492,275,Dal Makhani,2022-11-09 07:21:41,Preparing,1082.55
418,8170,5,Chole Bhature,2022-06-24 07:21:41,Cancelled,1162.75
419,2297,396,Mutton Curry,2025-01-29 07:21:41,Preparing,132.88
420,6391,210,Paneer Tikka,2024-12-20 07:21:41,Preparing,1196.87
421,7611,207,Dosa,2024-06-12 07:21:41,Cancelled,782.48
422,5660,236,Dosa,2023-05-09 07:21:41,Cancelled,1087.44
423,3780,144,Chole Bhature,2024-10-13 07:21:41,Cancelled,829.77
424,1275,61,Butter Chicken,2024-05-14 07:21:41,Delivered,318.77
425,6701,434,Chole Bhature,2024-09-15 07:21:41,Delivered,1380.08
426,5920,188,Dosa,2022-07-13 07:21:41,Delivered,598.61
427,929,435,Butter Chicken,2023-04-13 07:21:41,Cancelled,938.81
428,6526,302,Dosa,2023-12-14 07:21:41,Cancelled,1326.72
429,3319,35,Butter Chicken,2022-07-22 07:21:41,Preparing,976.69
430,9893,202,Mutton Curry,2023-08-03 07:21:41,Cancelled,1199.03
431,6284,241,Chole Bhature,2022-10-21 07:21:41,Cancelled,1261.44
432,6493,256,Biryani,2023-02-15 07:21:41,Delivered,1130.21
433,5190,287,Samosa,2024-11-20 07:21:41,Preparing,1351.74
434,6285,283,Butter Chicken,2022-08-15 07:21:41,Cancelled,453.62
435,6865,129,Biryani,2023-04-01 07:21:41,Delivered,1245.84
436,8169,167,Pani Puri,2025-01-10 07:21:41,Cancelled,242.92
437,7698,384,Mutton Curry,2022-07-22 07:21:41,Cancelled,1087.13
438,9514,37,Samosa,2024-02-20 07:21:41,Preparing,273.5
439,1397,441,Butter Chicken,2023-09-08 07:21:41,Cancelled,433.84
440,4261,262,Biryani,2023-11-20 07:21:41,Delivered,452.95
441,2488,320,Paneer Tikka,2024-07-07 07:21:41,Delivered,919.72
442,8999,9,Pani Puri,2023-10-15 07:21:41,Preparing,250.36
443,5712,302,Butter Chicken,2024-02-10 07:21:41,Preparing,112.32
444,3626,227,Biryani,2024-05-29 07:21:41,Cancelled,1374.44
445,9199,492,Biryani,2024-04-02 07:21:41,Cancelled,917.42
446,9911,494,Biryani,2024-12-05 07:21:41,Preparing,1383.28
447,9340,84,Pani Puri,2022-04-04 07:21:41,Cancelled,1133.99
448,3239,477,Paneer Tikka,2023-02-05 07:21:41,Preparing,1025.5
449,166,420,Samosa,2023-12-30 07:21:41,Cancelled,142.65
450,7947,351,Paneer Tikka,2022-05-22 07:21:41,Delivered,1399.3
451,442,272,Biryani,2023-10-04 07:21:41,Preparing,941.51
452,9220,355,Pani Puri,2023-03-25 07:21:41,Preparing,800.41
453,1911,54,Rogan Josh,2022-10-18 07:21:41,Delivered,1326.98
454,1972,220,Chole Bhature,2023-03-31 07:21:41,Cancelled,210.92
455,8193,285,Dosa,2024-09-16 07:21:41,Preparing,500.37
456,1660,498,Pani Puri,2022-05-11 07:21:41,Preparing,883.43
457,9542,81,Dosa,2022-06-13 07:21:41,Cancelled,240.8
458,2414,316,Samosa,2025-01-04 07:21:41,Cancelled,483.88
459,2809,5,Chole Bhature,2024-04-12 07:21:41,Cancelled,1103.86
460,8755,335,Dosa,2024-09-17 07:21:41,Cancelled,1401.32
461,8434,14,Butter Chicken,2024-05-06 07:21:41,Cancelled,874.57
462,3011,418,Biryani,2024-12-01 07:21:41,Delivered,459.66
463,6729,146,Dal Makhani,2024-01-31 07:21:41,Preparing,1342.48
464,7604,182,Chole Bhature,2024-02-08 07:21:41,Preparing,1024.62
465,8894,99,Samosa,2022-07-27 07:21:41,Preparing,242.02
466,3685,190,Paneer Tikka,2022-11-27 07:21:41,Delivered,700.91
467,3373,134,Pani Puri,2022-04-29 07:21:41,Preparing,1152.55
468,9818,464,Mutton Curry,2025-01-21 07:21:41,Delivered,706.32
469,4686,319,Mutton Curry,2024-08-26 07:21:41,Delivered,649.67
470,7391,396,Mutton Curry,2024-05-21 07:21:41,Preparing,1214.31
471,1311,273,Chole Bhature,2024-07-25 07:21:41,Delivered,520.31
472,5100,311,Pani Puri,2024-12-25 07:21:41,Cancelled,910.71
473,8474,185,Butter Chicken,2024-02-16 07:21:41,Delivered,281.42
474,2878,344,Samosa,2024-11-17 07:21:41,Cancelled,170.39
475,5058,384,Pani Puri,2022-04-13 07:21:41,Delivered,586.39
476,2945,287,Paneer Tikka,2023-09-09 07:21:41,Preparing,597.21
477,4103,443,Biryani,2024-06-27 07:21:41,Cancelled,1154.22
478,8710,39,Rogan Josh,2022-05-28 07:21:41,Preparing,247.27
479,4549,72,Samosa,2022-12-14 07:21:41,Delivered,1416.36
480,5769,49,Dal Makhani,2023-11-19 07:21:41,Preparing,166.51
481,6517,227,Rogan Josh,2022-05-10 07:21:41,Preparing,1477.1
482,4140,156,Biryani,2025-03-02 07:21:41,Preparing,1282.13
483,176,143,Mutton Curry,2024-04-10 07:21:41,Cancelled,488.81
484,4785,488,Dosa,2022-10-28 07:21:41,Cancelled,835.53
485,4279,386,Paneer Tikka,2022-08-20 07:21:41,Delivered,346.76
486,4201,404,Biryani,2023-10-10 07:21:41,Cancelled,678.19
487,9312,200,Pani Puri,2024-02-22 07:21:41,Preparing,411.22
488,2914,312,Pani Puri,2024-07-14 07:21:41,Preparing,333.88
489,7894,233,Mutton Curry,2024-07-16 07:21:41,Cancelled,247.13
490,2407,461,Paneer Tikka,2023-06-26 07:21:41,Delivered,676.32
491,8109,464,Biryani,2022-07-22 07:21:41,Cancelled,838.49
492,2079,296,Pani Puri,2022-09-28 07:21:41,Delivered,485.74
493,2208,492,Rogan Josh,2025-01-09 07:21:41,Delivered,974.25
494,8471,172,Samosa,2025-02-28 07:21:41,Preparing,1051.04
495,325,82,Samosa,2022-12-08 07:21:41,Preparing,941.82
496,8267,58,Chole Bhature,2022-06-01 07:21:41,Preparing,887.87
497,1839,457,Dal Makhani,2023-11-01 07:21:41,Delivered,709.89
498,3979,30,Samosa,2023-12-20 07:21:41,Delivered,311.76
499,3736,128,Dal Makhani,2023-11-04 07:21:41,Cancelled,795.78
500,8057,104,Dal Makhani,2023-06-28 07:21:41,Delivered,1343.27
501,7620,382,Biryani,2022-05-25 07:21:41,Cancelled,131.52
502,1479,25,Samosa,2023-09-08 07:21:41,Delivered,619.86
503,2419,457,Mutton Curry,2022-11-22 07:21:41,Delivered,438.74
504,2674,400,Mutton Curry,2023-09-11 07:21:41,Preparing,1103.84
505,4102,82,Rogan Josh,2023-05-28 07:21:41,Preparing,395.34
506,8721,362,Dal Makhani,2023-05-12 07:21:41,Preparing,135.69
507,3910,473,Pani Puri,2022-05-07 07:21:41,Cancelled,449.68
508,9732,88,Samosa,2023-10-15 07:21:41,Cancelled,1332.72
509,3544,282,Samosa,2024-04-26 07:21:41,Preparing,469.17
510,4366,232,Biryani,2023-08-30 07:21:41,Delivered,1307.76
511,7039,84,Butter Chicken,2024-11-04 07:21:41,Delivered,1319.05
512,7459,388,Rogan Josh,2025-01-29 07:21:41,Cancelled,1451.97
513,514,278,Rogan Josh,2024-05-12 07:21:41,Delivered,291.96
514,4037,79,Rogan Josh,2023-05-27 07:21:41,Cancelled,998.64
515,773,295,Rogan Josh,2023-06-18 07:21:41,Delivered,1222.72
516,349,327,Chole Bhature,2024-07-11 07:21:41,Preparing,1272.03
517,6865,470,Dal Makhani,2024-02-25 07:21:41,Cancelled,911.22
518,7731,30,Samosa,2024-03-23 07:21:41,Cancelled,913.35
519,2157,96,Dal Makhani,2023-03-03 07:21:41,Delivered,177.42
520,4413,158,Mutton Curry,2024-05-04 07:21:41,Preparing,510.98
521,478,417,Chole Bhature,2024-07-14 07:21:41,Cancelled,1339.48
522,2194,156,Chole Bhature,2023-10-04 07:21:41,Cancelled,691.07
523,1595,274,Butter Chicken,2025-01-26 07:21:41,Cancelled,123.01
524,8180,172,Chole Bhature,2022-11-21 07:21:41,Cancelled,797.37
525,522,17,Pani Puri,2024-04-29 07:21:41,Preparing,665.67
526,447,447,Pani Puri,2022-12-24 07:21:41,Preparing,609.34
527,9428,364,Butter Chicken,2023-05-14 07:21:41,Cancelled,788.53
528,334,113,Dal Makhani,2023-07-01 07:21:41,Preparing,1069.15
529,8537,27,Biryani,2023-01-26 07:21:41,Cancelled,1147.93
530,2109,279,Samosa,2023-06-07 07:21:41,Preparing,146.75
531,9444,67,Dosa,2024-04-30 07:21:41,Delivered,604.25
532,999,169,Pani Puri,2022-04-22 07:21:41,Cancelled,288.83
533,2944,48,Mutton Curry,2023-01-21 07:21:41,Delivered,897.79
534,6426,448,Pani Puri,2024-02-16 07:21:41,Delivered,1246.98
535,4218,33,Rogan Josh,2024-08-29 07:21:41,Preparing,389.67
536,9230,390,Paneer Tikka,2024-11-05 07:21:41,Cancelled,297.99
537,5491,416,Chole Bhature,2024-11-28 07:21:41,Preparing,971.96
538,2637,237,Mutton Curry,2023-12-11 07:21:41,Delivered,668.39
539,3583,233,Pani Puri,2023-02-22 07:21:41,Delivered,284.26
540,4259,450,Dal Makhani,2023-09-24 07:21:41,Cancelled,1448.96
541,3030,194,Biryani,2024-01-05 07:21:41,Preparing,446.78
542,1623,128,Biryani,2024-05-26 07:21:41,Preparing,1291.94
543,6058,496,Butter Chicken,2023-07-24 07:21:41,Delivered,505.42
544,9595,112,Pani Puri,2023-06-03 07:21:41,Preparing,1136.33
545,9431,114,Samosa,2024-12-24 07:21:41,Preparing,1090.15
546,9055,126,Samosa,2023-02-20 07:21:41,Cancelled,1403.72
547,8015,311,Dosa,2024-07-24 07:21:41,Cancelled,148.96
548,4828,221,Pani Puri,2024-11-11 07:21:41,Preparing,899.49
549,106,62,Mutton Curry,2022-04-23 07:21:41,Delivered,233.56
550,2607,220,Dal Makhani,2023-05-20 07:21:41,Cancelled,1357.79
551,8888,88,Paneer Tikka,2023-10-09 07:21:41,Cancelled,459.96
552,821,139,Dosa,2024-03-22 07:21:41,Preparing,1484.6
553,2636,252,Samosa,2024-06-12 07:21:41,Delivered,739.96
554,3942,330,Rogan Josh,2025-02-15 07:21:41,Preparing,391.56
555,3539,369,Rogan Josh,2023-08-07 07:21:41,Cancelled,257.61
556,1567,273,Dal Makhani,2022-09-19 07:21:41,Delivered,1473.7
557,7120,488,Dal Makhani,2024-08-29 07:21:41,Delivered,428.97
558,4529,193,Dosa,2023-11-30 07:21:41,Preparing,1326.68
559,8213,155,Mutton Curry,2024-08-10 07:21:41,Delivered,308.84
560,5846,480,Pani Puri,2023-03-28 07:21:41,Preparing,891.25
561,6287,443,Mutton Curry,2024-06-02 07:21:41,Cancelled,334.63
562,73,134,Samosa,2022-11-10 07:21:41,Cancelled,311.96
563,5794,376,Dosa,2022-10-31 07:21:41,Preparing,413.89
564,8978,142,Butter Chicken,2023-11-01 07:21:41,Preparing,1029.0
565,4404,161,Chole Bhature,2024-11-27 07:21:41,Preparing,619.13
566,3951,12,Chole Bhature,2024-08-03 07:21:41,Cancelled,1420.89
567,485,463,Biryani,2024-06-23 07:21:41,Cancelled,741.76
568,4714,304,Butter Chicken,2024-02-04 07:21:41,Preparing,1146.91
569,9774,60,Dosa,2023-09-12 07:21:41,Cancelled,328.22
570,4881,373,Pani Puri,2025-01-12 07:21:41,Cancelled,257.39
571,6453,269,Biryani,2023-07-13 07:21:41,Delivered,1095.37
572,8320,473,Butter Chicken,2023-08-06 07:21:41,Delivered,877.87
573,9581,4,Samosa,2022-03-27 07:21:41,Delivered,1455.63
574,247,413,Dal Makhani,2022-04-28 07:21:41,Cancelled,1083.42
575,4717,169,Rogan Josh,2024-04-13 07:21:41,Delivered,1263.71
576,8155,191,Pani Puri,2024-12-09 07:21:41,Delivered,943.27
577,1361,117,Samosa,2023-09-25 07:21:41,Cancelled,372.1
578,1568,291,Paneer Tikka,2024-07-02 07:21:41,Cancelled,1475.99
579,9806,201,Dosa,2025-01-06 07:21:41,Preparing,276.51
580,6613,163,Chole Bhature,2022-04-04 07:21:41,Cancelled,238.81
581,4673,356,Paneer Tikka,2022-08-20 07:21:41,Cancelled,1258.54
582,1201,419,Paneer Tikka,2024-06-26 07:21:41,Delivered,675.76
583,5656,296,Dal Makhani,2025-01-23 07:21:41,Preparing,957.15
584,8015,493,Pani Puri,2024-11-12 07:21:41,Preparing,1206.03
585,1182,30,Rogan Josh,2023-08-31 07:21:41,Delivered,978.2
586,9030,124,Dal Makhani,2023-02-09 07:21:41,Preparing,995.2
587,8361,327,Rogan Josh,2024-11-05 07:21:41,Delivered,871.02
588,7030,60,Mutton Curry,2023-08-08 07:21:41,Delivered,465.03
589,935,42,Paneer Tikka,2022-04-05 07:21:41,Cancelled,1378.73
590,9935,94,Paneer Tikka,2022-08-26 07:21:41,Delivered,179.03
591,6005,360,Dosa,2024-12-16 07:21:41,Preparing,1366.88
592,4762,144,Butter Chicken,2023-01-18 07:21:41,Cancelled,285.45
593,6569,255,Dal Makhani,2024-08-28 07:21:41,Cancelled,309.19
594,9320,365,Pani Puri,2024-03-22 07:21:41,Delivered,359.84
595,3834,249,Chole Bhature,2022-08-28 07:21:41,Delivered,719.41
596,4172,217,Paneer Tikka,2024-01-07 07:21:41,Preparing,1345.02
597,6145,53,Dosa,2024-03-08 07:21:41,Cancelled,1363.74
598,4078,196,Biryani,2022-04-21 07:21:41,Preparing,1327.69
599,2813,500,Chole Bhature,2023-06-23 07:21:41,Delivered,500.86
600,165,83,Pani Puri,2022-06-25 07:21:41,Delivered,586.96
601,7340,148,Biryani,2022-10-02 07:21:41,Delivered,542.95
602,5974,168,Butter Chicken,2023-03-23 07:21:41,Preparing,845.53
603,2965,262,Dosa,2024-09-12 07:21:41,Cancelled,1167.2
604,809,139,Chole Bhature,2023-08-15 07:21:41,Delivered,682.14
605,7804,129,Pani Puri,2024-06-19 07:21:41,Cancelled,1476.19
606,8969,409,Rogan Josh,2022-07-16 07:21:41,Cancelled,309.16
607,2541,368,Pani Puri,2022-12-02 07:21:41,Cancelled,1403.41
608,2647,291,Rogan Josh,2022-05-25 07:21:41,Cancelled,289.38
609,2222,390,Mutton Curry,2023-05-07 07:21:41,Delivered,590.13
610,5982,152,Biryani,2022-06-20 07:21:41,Preparing,424.61
611,3972,215,Paneer Tikka,2024-03-07 07:21:41,Cancelled,525.61
612,3454,294,Butter Chicken,2025-01-04 07:21:41,Cancelled,176.03
613,9001,156,Paneer Tikka,2023-07-07 07:21:41,Cancelled,421.84
614,9059,130,Dosa,2022-05-10 07:21:41,Preparing,822.97
615,8247,416,Rogan Josh,2024-06-14 07:21:41,Delivered,1071.1
616,9452,100,Mutton Curry,2023-02-02 07:21:41,Cancelled,1105.82
617,3134,58,Paneer Tikka,2022-11-16 07:21:41,Cancelled,585.9
618,8352,229,Paneer Tikka,2025-01-07 07:21:41,Preparing,1049.47
619,3844,268,Pani Puri,2025-02-11 07:21:41,Cancelled,240.15
620,3907,173,Biryani,2022-08-04 07:21:41,Delivered,1375.33
621,8560,61,Rogan Josh,2024-02-07 07:21:41,Cancelled,472.39
622,1985,221,Dosa,2024-10-05 07:21:41,Preparing,1482.42
623,502,57,Dosa,2025-01-24 07:21:41,Preparing,200.78
624,785,170,Paneer Tikka,2023-06-09 07:21:41,Delivered,811.33
625,1273,180,Dosa,2022-06-07 07:21:41,Delivered,855.97
626,2308,71,Pani Puri,2024-06-07 07:21:41,Delivered,1049.9
627,4186,480,Butter Chicken,2022-05-10 07:21:41,Preparing,1293.98
628,3296,242,Pani Puri,2022-12-26 07:21:41,Preparing,141.48
629,9390,217,Paneer Tikka,2024-06-22 07:21:41,Delivered,527.62
630,2407,145,Dal Makhani,2022-05-05 07:21:41,Delivered,260.72
631,7528,97,Chole Bhature,2024-03-07 07:21:41,Cancelled,217.89
632,2170,440,Biryani,2022-05-26 07:21:41,Preparing,1200.92
633,8344,102,Paneer Tikka,2023-03-21 07:21:41,Preparing,1361.36
634,5698,69,Paneer Tikka,2022-09-20 07:21:41,Preparing,597.65
635,8116,167,Dosa,2025-03-02 07:21:41,Delivered,477.12
636,3988,241,Chole Bhature,2024-07-10 07:21:41,Cancelled,1277.2
637,8607,280,Mutton Curry,2024-05-17 07:21:41,Delivered,1349.53
638,4108,100,Dosa,2023-06-23 07:21:41,Delivered,295.14
639,6194,19,Dosa,2023-08-13 07:21:41,Delivered,978.64
640,6364,41,Paneer Tikka,2024-11-25 07:21:41,Cancelled,590.65
641,7762,471,Paneer Tikka,2024-04-17 07:21:41,Cancelled,1335.87
642,5859,389,Rogan Josh,2023-04-18 07:21:41,Delivered,434.01
643,7069,412,Mutton Curry,2025-01-25 07:21:41,Preparing,945.3
644,8500,220,Mutton Curry,2022-12-09 07:21:41,Cancelled,1177.95
645,6899,332,Dosa,2024-09-25 07:21:41,Delivered,249.53
646,7496,152,Mutton Curry,2024-10-24 07:21:41,Delivered,971.92
647,5845,283,Rogan Josh,2023-08-26 07:21:41,Preparing,295.37
648,3025,119,Samosa,2024-10-30 07:21:41,Preparing,877.97
649,9191,363,Samosa,2025-02-28 07:21:41,Cancelled,1156.99
650,2105,282,Dal Makhani,2024-02-28 07:21:41,Delivered,798.97
651,244,152,Biryani,2024-12-22 07:21:41,Cancelled,501.26
652,5116,27,Dal Makhani,2024-02-28 07:21:41,Delivered,1440.12
653,1320,128,Chole Bhature,2022-09-27 07:21:41,Cancelled,165.48
654,7316,309,Biryani,2023-10-20 07:21:41,Cancelled,1037.6
655,1323,371,Samosa,2024-07-29 07:21:41,Cancelled,725.81
656,1,278,Rogan Josh,2024-09-20 07:21:41,Delivered,1279.14
657,559,47,Chole Bhature,2022-12-14 07:21:41,Delivered,1405.16
658,1943,164,Chole Bhature,2023-08-12 07:21:41,Cancelled,883.75
659,7823,441,Pani Puri,2022-06-06 07:21:41,Delivered,863.5
660,4516,424,Dosa,2024-01-03 07:21:41,Cancelled,1020.49
661,3028,175,Dal Makhani,2022-07-27 07:21:41,Preparing,955.74
662,5519,460,Mutton Curry,2022-12-12 07:21:41,Cancelled,1319.82
663,2343,155,Paneer Tikka,2022-11-11 07:21:41,Delivered,732.75
664,1973,295,Rogan Josh,2023-09-09 07:21:41,Delivered,433.01
665,3642,348,Mutton Curry,2022-08-12 07:21:41,Cancelled,1429.2
666,544,39,Samosa,2024-07-01 07:21:41,Delivered,1419.48
667,7654,163,Pani Puri,2024-09-04 07:21:41,Cancelled,1342.41
668,6189,301,Rogan Josh,2024-05-05 07:21:41,Delivered,583.45
669,8239,36,Biryani,2022-07-08 07:21:41,Delivered,711.66
670,1933,204,Dal Makhani,2025-03-02 07:21:41,Delivered,560.87
671,6750,471,Samosa,2022-10-22 07:21:41,Cancelled,1056.65
672,2173,109,Mutton Curry,2024-08-09 07:21:41,Delivered,528.19
673,6200,478,Rogan Josh,2024-05-04 07:21:41,Cancelled,1028.01
674,7014,33,Mutton Curry,2024-11-29 07:21:41,Preparing,346.97
675,4904,258,Chole Bhature,2023-05-03 07:21:41,Cancelled,916.42
676,1041,422,Chole Bhature,2024-11-06 07:21:41,Cancelled,190.58
677,6077,33,Paneer Tikka,2023-05-22 07:21:41,Cancelled,434.37
678,2000,333,Rogan Josh,2023-07-23 07:21:41,Cancelled,894.23
679,4152,265,Pani Puri,2024-09-25 07:21:41,Cancelled,239.07
680,1092,432,Chole Bhature,2023-10-16 07:21:41,Preparing,1469.64
681,202,456,Samosa,2024-10-11 07:21:41,Delivered,568.73
682,2832,143,Mutton Curry,2023-03-04 07:21:41,Preparing,1246.0
683,6529,169,Rogan Josh,2024-05-05 07:21:41,Delivered,105.36
684,7373,95,Butter Chicken,2024-04-04 07:21:41,Delivered,303.06
685,3336,416,Chole Bhature,2023-07-14 07:21:41,Cancelled,895.84
686,4100,344,Rogan Josh,2022-08-03 07:21:41,Cancelled,867.74
687,2427,415,Butter Chicken,2022-06-26 07:21:41,Preparing,762.02
688,1086,139,Dosa,2023-08-26 07:21:41,Delivered,1468.03
689,5425,444,Chole Bhature,2022-09-21 07:21:41,Delivered,1351.56
690,8568,330,Dal Makhani,2023-12-26 07:21:41,Preparing,838.81
691,7119,298,Biryani,2023-08-10 07:21:41,Cancelled,571.64
692,2441,458,Dal Makhani,2023-09-09 07:21:41,Preparing,967.25
693,8654,251,Paneer Tikka,2024-02-21 07:21:41,Cancelled,873.14
694,910,318,Pani Puri,2024-09-27 07:21:41,Preparing,275.35
695,5860,180,Pani Puri,2024-06-30 07:21:41,Cancelled,1400.89
696,9602,162,Biryani,2022-11-09 07:21:41,Cancelled,1452.66
697,2499,373,Dal Makhani,2025-01-22 07:21:41,Delivered,1015.65
698,7366,316,Paneer Tikka,2023-11-22 07:21:41,Delivered,200.76
699,9770,190,Dal Makhani,2023-07-03 07:21:41,Cancelled,363.39
700,3332,296,Mutton Curry,2025-02-06 07:21:41,Delivered,943.43
701,163,28,Chole Bhature,2022-08-15 07:21:41,Cancelled,1294.75
702,8101,84,Mutton Curry,2023-05-04 07:21:41,Preparing,523.27
703,4757,49,Butter Chicken,2022-12-22 07:21:41,Delivered,1364.93
704,160,135,Dal Makhani,2024-05-23 07:21:41,Cancelled,137.71
705,2194,456,Samosa,2023-12-18 07:21:41,Cancelled,835.01
706,999,338,Butter Chicken,2024-08-09 07:21:41,Delivered,1021.52
707,7194,369,Paneer Tikka,2024-03-20 07:21:41,Preparing,1032.83
708,2805,326,Mutton Curry,2024-04-15 07:21:41,Delivered,1335.89
709,7713,28,Butter Chicken,2025-01-11 07:21:41,Cancelled,133.57
710,1379,18,Biryani,2025-01-14 07:21:41,Delivered,1334.46
711,5917,353,Biryani,2023-12-27 07:21:41,Cancelled,842.43
712,6728,257,Butter Chicken,2025-01-31 07:21:41,Preparing,1214.66
713,6466,425,Dal Makhani,2023-09-23 07:21:41,Preparing,735.68
714,783,434,Butter Chicken,2024-12-18 07:21:41,Delivered,955.35
715,9733,84,Mutton Curry,2022-09-20 07:21:41,Delivered,516.58
716,264,473,Mutton Curry,2022-10-22 07:21:41,Preparing,314.47
717,6440,380,Dal Makhani,2022-11-27 07:21:41,Cancelled,437.37
718,1622,295,Mutton Curry,2023-08-22 07:21:41,Preparing,1182.85
719,1758,475,Biryani,2022-12-18 07:21:41,Cancelled,548.6
720,329,308,Dosa,2022-09-13 07:21:41,Preparing,130.96
721,1082,410,Samosa,2024-06-05 07:21:41,Delivered,279.31
722,1819,254,Paneer Tikka,2022-07-22 07:21:41,Cancelled,122.02
723,8206,446,Mutton Curry,2022-10-17 07:21:41,Delivered,249.4
724,2178,66,Mutton Curry,2023-04-04 07:21:41,Preparing,273.18
725,6030,364,Rogan Josh,2024-01-21 07:21:41,Preparing,837.12
726,247,130,Pani Puri,2024-08-28 07:21:41,Preparing,1223.56
727,9697,414,Dal Makhani,2022-05-29 07:21:41,Cancelled,531.61
728,2261,290,Chole Bhature,2024-04-08 07:21:41,Cancelled,1179.17
729,6091,43,Rogan Josh,2025-03-02 07:21:41,Cancelled,709.93
730,2481,401,Pani Puri,2023-07-11 07:21:41,Preparing,402.02
731,3005,427,Rogan Josh,2025-01-30 07:21:41,Cancelled,1069.95
732,9105,162,Mutton Curry,2022-11-14 07:21:41,Cancelled,1453.3
733,4191,364,Samosa,2023-06-16 07:21:41,Preparing,1119.26
734,9246,92,Dosa,2024-04-16 07:21:41,Cancelled,645.4
735,7693,396,Pani Puri,2023-05-20 07:21:41,Cancelled,1279.3
736,3682,324,Butter Chicken,2024-03-04 07:21:41,Delivered,943.72
737,7706,264,Dosa,2022-06-04 07:21:41,Cancelled,139.83
738,129,10,Butter Chicken,2023-12-03 07:21:41,Cancelled,229.2
739,7322,75,Dosa,2023-11-06 07:21:41,Cancelled,462.84
740,1809,142,Dal Makhani,2023-03-21 07:21:41,Cancelled,643.28
741,3406,17,Rogan Josh,2023-06-17 07:21:41,Delivered,143.71
742,3638,413,Butter Chicken,2024-12-02 07:21:41,Preparing,303.66
743,8365,222,Mutton Curry,2022-05-07 07:21:41,Preparing,1072.09
744,2645,222,Dal Makhani,2023-05-25 07:21:41,Delivered,1374.79
