Delivery_id,Order_id,Delivery_status,Rider_id
1276,1276,Completed,1080
1277,1277,Completed,329
1278,1278,Pending,1770
1279,1279,Failed,760
1280,1280,Pending,1527
1281,1281,Completed,1663
1282,1282,Completed,145
1283,1283,Pending,1240
1284,1284,Completed,835
1285,1285,Pending,1908
1286,1286,Pending,407
1287,1287,Pending,373
1288,1288,Completed,788
1289,1289,Failed,1756
1290,1290,Completed,742
1291,1291,Failed,1577
1292,1292,Completed,1781
1293,1293,Failed,1083
1294,1294,Pending,1958
1295,1295,Failed,1749
1296,1296,Completed,356
1297,1297,Failed,915
1298,1298,Failed,1424
1299,1299,Failed,143
1300,1300,Failed,1615
1301,1301,Pending,1133
1302,1302,Failed,1368
1303,1303,Completed,1199
1304,1304,Pending,41
1305,1305,Pending,1965
1306,1306,Pending,710
1307,1307,Failed,1671
1308,1308,Failed,878
1309,1309,Completed,1401
1310,1310,Pending,1809
1311,1311,Pending,1665
1312,1312,Pending,342
1313,1313,Completed,292
1314,1314,Failed,1975
1315,1315,Failed,1043
1316,1316,Pending,972
1317,1317,Failed,395
1318,1318,Pending,1623
1319,1319,Failed,253
1320,1320,Failed,1588
1321,1321,Pending,1344
1322,1322,Completed,1876
1323,1323,Failed,1193
1324,1324,Completed,632
1325,1325,Pending,328
1326,1326,Completed,589
1327,1327,Pending,1806
1328,1328,Pending,1828
1329,1329,Failed,1391
1330,1330,Failed,1169
1331,1331,Pending,951
1332,1332,Failed,1540
1333,1333,Completed,1588
1334,1334,Completed,1568
1335,1335,Completed,719
1336,1336,Pending,1031
1337,1337,Pending,1872
1338,1338,Completed,1707
1339,1339,Pending,384
1340,1340,Failed,484
1341,1341,Pending,76
1342,1342,Pending,396
1343,1343,Pending,1230
1344,1344,Pending,1242
1345,1345,Failed,123
1346,1346,Completed,771
1347,1347,Completed,1040
1348,1348,Completed,1209
1349,1349,Pending,1359
1350,1350,Pending,1249
1351,1351,Pending,1958
1352,1352,Completed,1029
1353,1353,Pending,1122
1354,1354,Failed,416
1355,1355,Completed,962
1356,1356,Completed,1252
1357,1357,Failed,1356
1358,1358,Pending,407
1359,1359,Pending,1633
1360,1360,Failed,794
1361,1361,Completed,510
1362,1362,Completed,304
1363,1363,Pending,1445
1364,1364,Pending,1583
1365,1365,Failed,335
1366,1366,Failed,1120
1367,1367,Failed,276
1368,1368,Failed,1059
1369,1369,Completed,791
1370,1370,Completed,3
1371,1371,Completed,296
1372,1372,Completed,793
1373,1373,Failed,1927
1374,1374,Completed,141
1375,1375,Pending,1466
1376,1376,Pending,1494
1377,1377,Pending,1065
1378,1378,Pending,1743
1379,1379,Pending,1690
1380,1380,Completed,1639
1381,1381,Failed,1695
1382,1382,Pending,1044
1383,1383,Pending,1482
1384,1384,Failed,1977
1385,1385,Failed,533
1386,1386,Failed,1713
1387,1387,Completed,1780
1388,1388,Pending,712
1389,1389,Completed,231
1390,1390,Failed,1435
1391,1391,Failed,1669
1392,1392,Completed,599
1393,1393,Completed,1440
1394,1394,Pending,1348
1395,1395,Completed,567
1396,1396,Failed,1880
1397,1397,Completed,1788
1398,1398,Failed,968
1399,1399,Pending,1170
1400,1400,Pending,242
1401,1401,Failed,1725
1402,1402,Completed,1226
1403,1403,Pending,84
1404,1404,Pending,706
1405,1405,Pending,1292
1406,1406,Pending,1345
1407,1407,Completed,1291
1408,1408,Failed,1738
1409,1409,Completed,1071
1410,1410,Pending,597
1411,1411,Pending,1756
1412,1412,Failed,1631
1413,1413,Failed,241
1414,1414,Pending,1703
1415,1415,Pending,6
1416,1416,Pending,581
1417,1417,Completed,1215
1418,1418,Pending,1875
1419,1419,Failed,1684
1420,1420,Pending,253
1421,1421,Completed,1133
1422,1422,Failed,528
1423,1423,Completed,1098
1424,1424,Failed,1895
1425,1425,Pending,610
1426,1426,Pending,1288
1427,1427,Pending,1890
1428,1428,Failed,959
1429,1429,Pending,684
1430,1430,Pending,1985
1431,1431,Failed,1331
1432,1432,Pending,646
1433,1433,Completed,1845
1434,1434,Pending,1355
1435,1435,Completed,1166
1436,1436,Completed,1832
1437,1437,Failed,362
1438,1438,Failed,1346
1439,1439,Pending,902
1440,1440,Pending,758
1441,1441,Completed,45
1442,1442,Completed,1047
1443,1443,Pending,1972
1444,1444,Completed,1380
1445,1445,Pending,166
1446,1446,Completed,1146
1447,1447,Pending,538
1448,1448,Failed,575
1449,1449,Failed,1454
1450,1450,Completed,171
1451,1451,Completed,1671
1452,1452,Completed,948
1453,1453,Completed,1943
1454,1454,Pending,550
1455,1455,Failed,953
1456,1456,Completed,1845
1457,1457,Pending,415
1458,1458,Failed,158
1459,1459,Failed,1917
1460,1460,Completed,717
1461,1461,Failed,683
1462,1462,Completed,981
1463,1463,Completed,1286
1464,1464,Pending,994
1465,1465,Failed,1184
1466,1466,Completed,800
1467,1467,Completed,1984
1468,1468,Failed,1855
1469,1469,Failed,385
1470,1470,Completed,1270
1471,1471,Pending,298
1472,1472,Failed,329
1473,1473,Failed,1873
1474,1474,Failed,1352
1475,1475,Completed,577
1476,1476,Failed,587
1477,1477,Failed,848
1478,1478,Completed,1850
1479,1479,Failed,1361
1480,1480,Failed,1799
1481,1481,Pending,948
1482,1482,Failed,356
1483,1483,Completed,201
1484,1484,Completed,1561
1485,1485,Pending,1135
1486,1486,Pending,1541
1487,1487,Failed,1053
1488,1488,Pending,453
1489,1489,Completed,869
1490,1490,Failed,1987
1491,1491,Pending,304
1492,1492,Pending,843
1493,1493,Pending,536
1494,1494,Failed,1552
1495,1495,Completed,1682
1496,1496,Completed,187
1497,1497,Pending,1753
1498,1498,Failed,905
1499,1499,Completed,1398
1500,1500,Failed,338
1501,1501,Failed,313
1502,1502,Pending,545
1503,1503,Completed,114
1504,1504,Failed,1713
1505,1505,Pending,399
1506,1506,Failed,1993
1507,1507,Failed,517
1508,1508,Completed,846
1509,1509,Failed,1473
1510,1510,Failed,112
1511,1511,Completed,1832
1512,1512,Failed,1353
1513,1513,Completed,1820
1514,1514,Failed,1612
1515,1515,Completed,1269
1516,1516,Completed,1418
1517,1517,Pending,886
1518,1518,Pending,1706
1519,1519,Pending,1629
1520,1520,Completed,902
1521,1521,Pending,23
1522,1522,Completed,193
1523,1523,Failed,567
1524,1524,Completed,1485
1525,1525,Failed,549
1526,1526,Failed,337
1527,1527,Completed,926
1528,1528,Failed,103
1529,1529,Failed,1061
1530,1530,Completed,1005
1531,1531,Pending,48
1532,1532,Completed,1214
1533,1533,Failed,625
1534,1534,Completed,1390
1535,1535,Pending,402
1536,1536,Pending,992
1537,1537,Pending,1237
1538,1538,Failed,192
1539,1539,Pending,678
1540,1540,Completed,631
1541,1541,Pending,741
1542,1542,Completed,1332
1543,1543,Pending,1325
1544,1544,Failed,285
1545,1545,Completed,1801
1546,1546,Completed,1896
1547,1547,Completed,138
1548,1548,Pending,1635
1549,1549,Pending,1895
1550,1550,Failed,949
1551,1551,Failed,78
1552,1552,Failed,1637
1553,1553,Failed,188
1554,1554,Completed,371
1555,1555,Pending,1150
1556,1556,Pending,1902
1557,1557,Failed,1361
1558,1558,Completed,1966
1559,1559,Completed,72
1560,1560,Failed,1353
1561,1561,Pending,425
1562,1562,Pending,248
1563,1563,Pending,177
1564,1564,Failed,1954
1565,1565,Completed,1773
1566,1566,Pending,640
1567,1567,Failed,526
1568,1568,Pending,266
1569,1569,Completed,229
1570,1570,Completed,33
1571,1571,Completed,730
1572,1572,Completed,1983
1573,1573,Completed,1929
1574,1574,Failed,1425
1575,1575,Failed,1333
1576,1576,Pending,547
1577,1577,Pending,284
1578,1578,Completed,463
1579,1579,Failed,31
1580,1580,Completed,36
1581,1581,Failed,823
1582,1582,Completed,235
1583,1583,Failed,436
1584,1584,Pending,616
1585,1585,Failed,880
1586,1586,Pending,1131
1587,1587,Completed,895
1588,1588,Pending,378
1589,1589,Completed,905
1590,1590,Pending,114
1591,1591,Failed,1035
1592,1592,Completed,1339
1593,1593,Pending,1631
1594,1594,Failed,1508
1595,1595,Failed,561
1596,1596,Failed,751
1597,1597,Failed,1628
1598,1598,Failed,1636
1599,1599,Pending,1392
1600,1600,Pending,571
1601,1601,Failed,225
1602,1602,Completed,541
1603,1603,Failed,1876
1604,1604,Failed,1341
1605,1605,Pending,497
1606,1606,Pending,910
1607,1607,Pending,1750
1608,1608,Completed,1840
1609,1609,Failed,1053
1610,1610,Completed,1836
1611,1611,Pending,1632
1612,1612,Failed,294
1613,1613,Pending,905
1614,1614,Pending,536
1615,1615,Failed,1594
1616,1616,Completed,1986
1617,1617,Completed,171
1618,1618,Failed,70
1619,1619,Completed,982
1620,1620,Pending,695
1621,1621,Completed,1488
1622,1622,Failed,1173
1623,1623,Pending,1832
1624,1624,Pending,54
1625,1625,Completed,944
1626,1626,Completed,865
1627,1627,Pending,1835
1628,1628,Failed,1775
1629,1629,Completed,384
1630,1630,Failed,1074
1631,1631,Completed,1362
1632,1632,Completed,1018
1633,1633,Failed,222
1634,1634,Pending,325
1635,1635,Failed,1300
1636,1636,Completed,1562
1637,1637,Failed,939
1638,1638,Completed,59
1639,1639,Pending,546
1640,1640,Pending,1615
1641,1641,Pending,1838
1642,1642,Failed,466
1643,1643,Completed,706
1644,1644,Failed,1707
1645,1645,Failed,1057
1646,1646,Failed,2000
1647,1647,Failed,170
1648,1648,Pending,596
1649,1649,Completed,77
1650,1650,Failed,1980
1651,1651,Completed,1584
1652,1652,Completed,1350
1653,1653,Pending,788
1654,1654,Pending,94
1655,1655,Pending,497
1656,1656,Completed,1544
1657,1657,Failed,258
1658,1658,Completed,14
1659,1659,Failed,1491
1660,1660,Failed,1346
1661,1661,Completed,543
1662,1662,Completed,674
1663,1663,Pending,785
1664,1664,Completed,1366
1665,1665,Completed,178
1666,1666,Pending,1053
1667,1667,Failed,440
1668,1668,Failed,414
1669,1669,Failed,492
1670,1670,Failed,422
1671,1671,Completed,1754
1672,1672,Failed,1533
1673,1673,Failed,1533
1674,1674,Pending,679
1675,1675,Failed,577
1676,1676,Completed,1661
1677,1677,Completed,1739
1678,1678,Pending,297
1679,1679,Completed,933
1680,1680,Failed,1336
1681,1681,Completed,1527
1682,1682,Failed,270
1683,1683,Failed,1808
1684,1684,Failed,1338
1685,1685,Failed,1075
1686,1686,Failed,1983
1687,1687,Pending,1433
1688,1688,Completed,1848
1689,1689,Failed,781
1690,1690,Failed,1123
1691,1691,Pending,440
1692,1692,Failed,242
1693,1693,Pending,457
1694,1694,Pending,184
1695,1695,Completed,1059
1696,1696,Completed,834
1697,1697,Pending,1076
1698,1698,Completed,1558
1699,1699,Completed,898
1700,1700,Completed,183
1701,1701,Failed,1902
1702,1702,Completed,906
1703,1703,Failed,267
1704,1704,Pending,1419
1705,1705,Pending,39
1706,1706,Pending,295
1707,1707,Pending,104
1708,1708,Failed,72
1709,1709,Pending,190
1710,1710,Completed,747
1711,1711,Pending,600
1712,1712,Pending,427
1713,1713,Pending,1747
1714,1714,Pending,480
1715,1715,Failed,538
1716,1716,Failed,686
1717,1717,Failed,29
1718,1718,Completed,619
1719,1719,Failed,1797
1720,1720,Failed,1953
1721,1721,Completed,554
1722,1722,Completed,17
1723,1723,Pending,1834
1724,1724,Failed,617
1725,1725,Completed,854
1726,1726,Completed,877
1727,1727,Failed,1838
1728,1728,Completed,594
1729,1729,Completed,663
1730,1730,Failed,366
1731,1731,Pending,1373
1732,1732,Pending,1533
1733,1733,Completed,1778
1734,1734,Pending,1086
1735,1735,Failed,830
1736,1736,Pending,359
1737,1737,Pending,1710
1738,1738,Pending,756
1739,1739,Completed,471
1740,1740,Failed,1329
1741,1741,Completed,1049
1742,1742,Completed,231
1743,1743,Pending,1782
1744,1744,Failed,789
1745,1745,Failed,495
1746,1746,Failed,297
1747,1747,Failed,189
1748,1748,Completed,1630
1749,1749,Failed,1034
1750,1750,Pending,102
1751,1751,Failed,998
1752,1752,Failed,1455
1753,1753,Completed,157
1754,1754,Failed,1090
1755,1755,Completed,1480
1756,1756,Failed,44
1757,1757,Completed,1742
1758,1758,Pending,151
1759,1759,Failed,1444
1760,1760,Pending,480
1761,1761,Pending,1613
1762,1762,Failed,431
1763,1763,Failed,1749
1764,1764,Completed,308
1765,1765,Failed,301
1766,1766,Failed,24
1767,1767,Completed,1731
1768,1768,Completed,1091
1769,1769,Pending,391
1770,1770,Failed,1812
1771,1771,Completed,1321
1772,1772,Failed,1227
1773,1773,Pending,526
1774,1774,Failed,1990
1775,1775,Pending,1259
1776,1776,Failed,1766
1777,1777,Pending,7
1778,1778,Completed,632
1779,1779,Failed,240
1780,1780,Failed,246
1781,1781,Pending,958
1782,1782,Failed,1809
1783,1783,Completed,439
1784,1784,Completed,577
1785,1785,Failed,1902
1786,1786,Failed,107
1787,1787,Completed,205
1788,1788,Completed,799
1789,1789,Completed,1326
1790,1790,Completed,739
1791,1791,Pending,221
1792,1792,Pending,384
1793,1793,Completed,396
1794,1794,Completed,363
1795,1795,Failed,1378
1796,1796,Failed,1977
1797,1797,Failed,305
1798,1798,Pending,1374
1799,1799,Pending,322
1800,1800,Pending,615
1801,1801,Pending,315
1802,1802,Completed,903
1803,1803,Failed,1833
1804,1804,Pending,1321
1805,1805,Failed,1674
1806,1806,Failed,1096
1807,1807,Failed,1952
1808,1808,Failed,958
1809,1809,Pending,1898
1810,1810,Pending,1306
1811,1811,Pending,1072
1812,1812,Completed,535
1813,1813,Completed,1878
1814,1814,Pending,1881
1815,1815,Failed,1210
1816,1816,Completed,1631
1817,1817,Pending,1310
1818,1818,Completed,998
1819,1819,Pending,727
1820,1820,Failed,1695
1821,1821,Failed,1356
1822,1822,Completed,1629
1823,1823,Completed,1101
1824,1824,Completed,1691
1825,1825,Failed,1470
1826,1826,Failed,982
1827,1827,Pending,1671
1828,1828,Pending,222
1829,1829,Pending,594
1830,1830,Completed,380
1831,1831,Failed,425
1832,1832,Failed,1066
1833,1833,Failed,45
1834,1834,Pending,979
1835,1835,Pending,27
1836,1836,Pending,711
1837,1837,Failed,1050
1838,1838,Completed,808
1839,1839,Pending,1629
1840,1840,Pending,34
1841,1841,Completed,1750
1842,1842,Failed,800
1843,1843,Pending,1519
1844,1844,Completed,889
1845,1845,Failed,1628
1846,1846,Pending,465
1847,1847,Completed,1655
1848,1848,Completed,581
1849,1849,Completed,125
1850,1850,Failed,783
1851,1851,Completed,385
1852,1852,Completed,1442
1853,1853,Completed,288
1854,1854,Pending,1976
1855,1855,Pending,490
1856,1856,Failed,1096
1857,1857,Failed,793
1858,1858,Pending,831
1859,1859,Failed,1948
1860,1860,Pending,994
1861,1861,Completed,879
1862,1862,Completed,613
1863,1863,Failed,1869
1864,1864,Failed,679
1865,1865,Pending,1093
1866,1866,Completed,1403
1867,1867,Failed,312
1868,1868,Failed,282
1869,1869,Failed,1540
1870,1870,Pending,1886
1871,1871,Failed,1608
1872,1872,Failed,1356
1873,1873,Failed,160
1874,1874,Completed,1631
1875,1875,Pending,1754
1876,1876,Completed,863
1877,1877,Failed,1651
1878,1878,Completed,198
1879,1879,Failed,868
1880,1880,Pending,1652
1881,1881,Completed,1836
1882,1882,Failed,172
1883,1883,Pending,821
1884,1884,Failed,358
1885,1885,Pending,216
1886,1886,Failed,336
1887,1887,Failed,1389
1888,1888,Failed,18
1889,1889,Failed,1502
1890,1890,Completed,528
1891,1891,Completed,150
1892,1892,Pending,795
1893,1893,Completed,410
1894,1894,Pending,143
1895,1895,Pending,760
1896,1896,Completed,1932
1897,1897,Failed,175
1898,1898,Failed,1942
1899,1899,Failed,1402
1900,1900,Pending,1435
1901,1901,Pending,1850
1902,1902,Completed,1621
1903,1903,Failed,1829
1904,1904,Completed,1085
1905,1905,Failed,1352
1906,1906,Completed,459
1907,1907,Completed,574
1908,1908,Completed,507
1909,1909,Pending,1716
1910,1910,Pending,1370
1911,1911,Completed,744
1912,1912,Completed,1273
1913,1913,Completed,26
1914,1914,Failed,902
1915,1915,Completed,107
1916,1916,Failed,837
1917,1917,Pending,216
1918,1918,Pending,1622
1919,1919,Pending,1958
1920,1920,Failed,1455
1921,1921,Completed,1291
1922,1922,Pending,1610
1923,1923,Failed,1753
1924,1924,Completed,1462
1925,1925,Pending,621
1926,1926,Failed,175
1927,1927,Completed,1940
1928,1928,Completed,673
1929,1929,Failed,461
1930,1930,Failed,1392
1931,1931,Completed,1517
1932,1932,Pending,1926
1933,1933,Pending,1934
1934,1934,Failed,401
1935,1935,Pending,541
1936,1936,Pending,1158
1937,1937,Pending,1428
1938,1938,Pending,1565
1939,1939,Pending,1812
1940,1940,Completed,1088
1941,1941,Pending,857
1942,1942,Completed,382
1943,1943,Completed,198
1944,1944,Pending,1658
1945,1945,Failed,1285
1946,1946,Failed,128
1947,1947,Failed,1945
1948,1948,Pending,19
1949,1949,Pending,55
1950,1950,Completed,519
1951,1951,Failed,1289
1952,1952,Completed,224
1953,1953,Completed,770
1954,1954,Completed,634
1955,1955,Completed,1588
1956,1956,Failed,5
1957,1957,Completed,1307
1958,1958,Pending,718
1959,1959,Failed,1386
1960,1960,Failed,1077
1961,1961,Failed,1932
1962,1962,Failed,244
1963,1963,Pending,68
1964,1964,Failed,205
1965,1965,Completed,772
1966,1966,Pending,1327
1967,1967,Failed,36
1968,1968,Pending,1288
1969,1969,Completed,575
1970,1970,Completed,346
1971,1971,Failed,1214
1972,1972,Completed,560
1973,1973,Pending,124
1974,1974,Failed,196
1975,1975,Completed,252
1976,1976,Pending,86
1977,1977,Failed,265
1978,1978,Completed,430
1979,1979,Completed,1331
1980,1980,Failed,1305
1981,1981,Pending,330
1982,1982,Failed,1139
1983,1983,Pending,1378
1984,1984,Failed,87
1985,1985,Failed,1964
1986,1986,Failed,640
1987,1987,Failed,346
1988,1988,Failed,1598
1989,1989,Completed,344
1990,1990,Pending,727
1991,1991,Completed,407
1992,1992,Pending,1517
1993,1993,Completed,21
1994,1994,Completed,1966
1995,1995,Failed,1918
1996,1996,Pending,1437
1997,1997,Completed,129
1998,1998,Completed,1588
1999,1999,Completed,505
2000,2000,Completed,485
2001,2001,Pending,1621
2002,2002,Failed,697
2003,2003,Completed,1308
2004,2004,Pending,969
2005,2005,Failed,1222
2006,2006,Completed,1886
2007,2007,Pending,448
2008,2008,Pending,394
2009,2009,Failed,1994
2010,2010,Completed,1401
2011,2011,Pending,1631
2012,2012,Pending,1788
2013,2013,Completed,905
2014,2014,Pending,877
2015,2015,Pending,1027
2016,2016,Failed,1072
2017,2017,Completed,228
2018,2018,Pending,270
2019,2019,Completed,501
2020,2020,Pending,1211
2021,2021,Pending,362
2022,2022,Failed,855
2023,2023,Pending,538
2024,2024,Completed,1979
2025,2025,Completed,1536
2026,2026,Pending,1145
2027,2027,Completed,764
2028,2028,Failed,1567
2029,2029,Pending,1550
2030,2030,Pending,1781
2031,2031,Pending,1052
2032,2032,Pending,1691
2033,2033,Pending,468
2034,2034,Failed,1469
2035,2035,Pending,1335
2036,2036,Completed,266
2037,2037,Completed,506
2038,2038,Completed,1022
2039,2039,Pending,1477
2040,2040,Failed,54
2041,2041,Pending,71
2042,2042,Completed,642
2043,2043,Failed,53
2044,2044,Failed,1461
2045,2045,Pending,278
2046,2046,Failed,1065
2047,2047,Failed,1057
2048,2048,Pending,1648
2049,2049,Pending,1688
2050,2050,Completed,1182
2051,2051,Pending,1362
2052,2052,Pending,52
2053,2053,Failed,555
2054,2054,Completed,1652
2055,2055,Completed,400
2056,2056,Completed,684
2057,2057,Pending,1635
2058,2058,Failed,1308
2059,2059,Failed,823
2060,2060,Failed,729
2061,2061,Completed,1429
2062,2062,Completed,927
2063,2063,Failed,676
2064,2064,Pending,1774
2065,2065,Failed,1963
2066,2066,Failed,1012
2067,2067,Pending,301
2068,2068,Pending,368
2069,2069,Failed,1862
2070,2070,Completed,1970
